@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.436686,0.00951855,0.0190985,0.0287399,0.00141243,0.00270204,0.0108696,0.121039,0.362503,0.0107467,0.00282486,0.00343896,0.0132031,0.0297838,0.0150454,0.133751,0.10931,0.0042987,0.0129575,0.017072,0.00282486,0.00288627,0.0121592,0.331675,0.154078,0.00657087,0.00178089,0.00214935,0.0124662,0.0254237,0.0162736,0.492262,D106
0.419921,0.0179317,0.0284942,0.0380128,0.00466716,0.00804471,0.0159052,0.113486,0.323508,0.0137558,0.00755343,0.00669369,0.0214321,0.0304593,0.0213707,0.111828,0.0933432,0.00657087,0.0117907,0.0237657,0.00343896,0.00485139,0.0148612,0.315033,0.161385,0.0103169,0.0049128,0.00755343,0.0185458,0.0306436,0.0233972,0.492078,D106
0.408745,0.00915009,0.015721,0.0206952,0.00202653,0.00386883,0.00945714,0.126075,0.396279,0.00976419,0.00399165,0.00380742,0.0161508,0.0192213,0.0141857,0.125276,0.112933,0.00460575,0.0100712,0.0163351,0.00092115,0.00221076,0.0092115,0.348502,0.164333,0.00841317,0.00227217,0.00294768,0.0123434,0.0193441,0.0120364,0.494657,D106
0.158438,0.101511,0.045382,0.126627,0.0260992,0.0120364,0.0292926,0.143024,0.0426799,0.0127119,0.00749202,0.0185458,0.0333456,0.0120978,0.0412675,0.164763,0.0671825,0.0348809,0.0120364,0.0337141,0.00841317,0.00841317,0.0112994,0.0547777,0.124724,0.0337755,0.0179317,0.0485139,0.120179,0.0455048,0.148674,0.660219,D107
0.162675,0.125092,0.0437239,0.126689,0.0210022,0.0102555,0.0280644,0.125768,0.043294,0.0136944,0.00927291,0.0195898,0.027266,0.0108696,0.0418202,0.170535,0.0969049,0.0478998,0.0154139,0.031012,0.00865881,0.00933432,0.0129575,0.0496193,0.11846,0.0308278,0.0194056,0.0388111,0.115819,0.0489437,0.178826,0.603046,D107
0.169,0.123495,0.0484525,0.140199,0.0291697,0.0104397,0.0300295,0.125645,0.0430484,0.0128961,0.00927291,0.0179317,0.0316261,0.0107467,0.0464259,0.144313,0.0952469,0.0545321,0.0132646,0.0384426,0.00994842,0.00724638,0.0105011,0.0436625,0.120179,0.0405306,0.0189757,0.0450135,0.130619,0.045382,0.163412,0.575903,D107
0.187485,0.134733,0.0604888,0.149042,0.0299067,0.0102555,0.0312577,0.10409,0.0329157,0.013326,0.00835176,0.0196512,0.0324245,0.0116679,0.0409605,0.116925,0.0816753,0.0459347,0.0152297,0.0350651,0.00933432,0.00700074,0.0105625,0.0414517,0.101326,0.0377057,0.018423,0.0444608,0.149779,0.0521371,0.178396,0.593589,D107
0.170965,0.0999754,0.050786,0.142041,0.0279415,0.0106239,0.0307664,0.133567,0.0423115,0.0117907,0.00915009,0.0198354,0.0345124,0.0116679,0.0379514,0.121223,0.0717883,0.0373987,0.0132031,0.0342054,0.0101941,0.00933432,0.0107467,0.0523827,0.128654,0.0356792,0.0211864,0.049128,0.142655,0.0525669,0.146586,0.634733,D107
0.154999,0.105195,0.0425571,0.108327,0.0230287,0.0102555,0.0304593,0.131356,0.0424343,0.013326,0.0092115,0.0189757,0.0311963,0.0109924,0.0385655,0.144928,0.0950626,0.042987,0.0130189,0.0316875,0.0103783,0.00792189,0.0101326,0.0474085,0.13633,0.0329157,0.0203267,0.0454434,0.110784,0.0469786,0.15156,0.686809,D107
0.163596,0.0895972,0.0429256,0.107099,0.0242569,0.00872022,0.0319332,0.127856,0.0413289,0.0123434,0.00792189,0.0177475,0.0311963,0.0113608,0.0369688,0.13547,0.085237,0.0391182,0.0120978,0.031749,0.0098256,0.00601818,0.00964137,0.0534881,0.13633,0.0340211,0.0190985,0.0512159,0.117907,0.0504176,0.138234,0.72083,D107
0.15721,0.104827,0.0396708,0.104336,0.0196512,0.0109924,0.0291083,0.144129,0.0403464,0.0135102,0.0085974,0.0191599,0.0254851,0.0105625,0.0402235,0.222366,0.117354,0.056927,0.0132646,0.0305822,0.00964137,0.00810612,0.0113608,0.0499263,0.133382,0.0327315,0.0190985,0.0457504,0.104274,0.0466102,0.147384,0.588983,D107
0.155551,0.119258,0.0444608,0.134488,0.0248096,0.00939573,0.0305208,0.151805,0.0488823,0.0115451,0.00693933,0.0176247,0.031012,0.0107467,0.0415131,0.136944,0.08972,0.0441538,0.0117293,0.0333456,0.0106239,0.00528126,0.0101326,0.0464874,0.140445,0.0331,0.0195284,0.0439695,0.134365,0.0440924,0.164947,0.598133,D107
0.177045,0.109678,0.0464874,0.122267,0.0253009,0.0102555,0.0282486,0.121223,0.0421887,0.0132031,0.00835176,0.0176247,0.0332228,0.0104397,0.0442152,0.133751,0.0805699,0.0469172,0.0124662,0.0363547,0.0100098,0.00927291,0.0100098,0.053181,0.120609,0.0373373,0.019774,0.050479,0.124171,0.0491894,0.156534,0.645173,D107
0.158929,0.116556,0.0482682,0.14112,0.0295382,0.0190371,0.0303365,0.120486,0.0422501,0.0168877,0.0161508,0.0276345,0.0306436,0.0208794,0.045382,0.117723,0.0617784,0.0354336,0.0165193,0.0454434,0.0185458,0.0141243,0.0210022,0.0680422,0.105134,0.0401007,0.0249939,0.0639278,0.142901,0.0782977,0.166114,0.521371,D108
0.177413,0.116188,0.0471014,0.112687,0.0258536,0.0166421,0.0297224,0.106669,0.0439695,0.0173176,0.0162736,0.0238885,0.0286785,0.0215549,0.0484525,0.159605,0.126443,0.04704,0.0214935,0.0428642,0.019467,0.0145542,0.0205723,0.0672439,0.120425,0.0440924,0.0266519,0.0545935,0.108818,0.0709285,0.158008,0.470339,D108
0.15242,0.0874478,0.0382584,0.12411,0.0289855,0.017379,0.0324859,0.139708,0.0415746,0.0182388,0.0148612,0.0253009,0.0314419,0.0206338,0.0520142,0.160956,0.0808155,0.039548,0.0169492,0.0460575,0.0184844,0.0138172,0.0195898,0.0724638,0.119872,0.0445222,0.0221076,0.0700074,0.123557,0.071297,0.146156,0.514493,D108
0.147752,0.10452,0.0411447,0.132523,0.0254237,0.0198354,0.028617,0.13283,0.0383812,0.0135102,0.012589,0.0219848,0.0294154,0.0178703,0.0505404,0.156043,0.0755343,0.0402849,0.014984,0.0447679,0.0158438,0.00927291,0.0189757,0.0701916,0.113731,0.0437239,0.0236428,0.0662614,0.115389,0.0717883,0.163535,0.544645,D108
0.167711,0.0964137,0.0472243,0.112073,0.0326087,0.0219848,0.0313805,0.111766,0.0461189,0.0212479,0.0180545,0.0265905,0.0351879,0.0251167,0.0474085,0.130865,0.073999,0.0393024,0.01873,0.0514001,0.0195284,0.0175018,0.0226603,0.0770695,0.101818,0.0475313,0.0288627,0.0697617,0.112135,0.0768239,0.16071,0.515967,D108
0.150086,0.111521,0.0413289,0.135348,0.027266,0.0189143,0.0311349,0.135655,0.0404078,0.0151683,0.0163965,0.024564,0.0299681,0.0203267,0.0475927,0.141796,0.0826578,0.0375829,0.0169492,0.0437853,0.0177475,0.0113608,0.0200811,0.0660771,0.131479,0.0421272,0.0240113,0.0619013,0.131663,0.0709899,0.15985,0.499816,D108
0.163596,0.100897,0.0428028,0.114468,0.0275731,0.0210636,0.0287399,0.1359,0.0426799,0.0175633,0.0170106,0.0258536,0.0319946,0.0206952,0.0490052,0.147445,0.092422,0.0427413,0.0175018,0.0448293,0.0155981,0.0140015,0.0219234,0.073999,0.129821,0.0426799,0.0237657,0.0647875,0.106423,0.0698231,0.162921,0.495026,D108
0.164824,0.103906,0.0385041,0.10888,0.0278801,0.0167035,0.0284328,0.13197,0.0426185,0.0179931,0.0154139,0.0225375,0.0316875,0.0205109,0.0530582,0.154815,0.0985016,0.0456276,0.0167649,0.0439081,0.0150454,0.0123434,0.0180545,0.0696389,0.13547,0.0469786,0.024871,0.0618398,0.124294,0.065156,0.153525,0.493798,D108
0.155183,0.130926,0.0330386,0.135409,0.0238885,0.0155981,0.02831,0.138971,0.0361705,0.0134488,0.012282,0.0209408,0.0267133,0.0164579,0.0544706,0.169553,0.0966593,0.0466102,0.0134488,0.0453206,0.0127733,0.00908868,0.0170106,0.0614714,0.127549,0.043294,0.0214321,0.0541022,0.114898,0.0598133,0.179686,0.491034,D108
0.155797,0.11195,0.0478998,0.127119,0.0311349,0.0180545,0.0291083,0.128224,0.0430484,0.0178089,0.0167649,0.0257922,0.032056,0.0219848,0.044338,0.123741,0.0657701,0.0373373,0.0176247,0.0487595,0.0189143,0.0144313,0.0210022,0.0707443,0.113117,0.045689,0.025915,0.0685335,0.131172,0.0746131,0.169123,0.507983,D108
0.206645,0.0865267,0.0448907,0.0872636,0.0356792,0.00872022,0.0339597,0.109433,0.0595063,0.014677,0.00724638,0.0199582,0.0304593,0.00853599,0.0356178,0.133812,0.0829035,0.0370302,0.0114223,0.0300909,0.00810612,0.00601818,0.00988701,0.0573569,0.101265,0.0323631,0.016028,0.051523,0.0880005,0.0475313,0.114652,0.788443,D109
0.217514,0.0821051,0.044338,0.0817367,0.0334684,0.00915009,0.0302137,0.110906,0.0657087,0.0145542,0.00810612,0.0213707,0.031012,0.011238,0.0408376,0.158254,0.111398,0.0412061,0.0121592,0.0305208,0.010931,0.00693933,0.0104397,0.0556374,0.107836,0.0331,0.0185458,0.0463645,0.0788504,0.0423115,0.108696,0.730103,D109
0.209961,0.0884918,0.0494964,0.0930975,0.0321788,0.0108696,0.0329772,0.097519,0.0591992,0.0178089,0.0106239,0.0248096,0.0366003,0.0106239,0.0422501,0.134672,0.111152,0.04704,0.0149226,0.0362933,0.0105011,0.0092115,0.0119135,0.0614714,0.112564,0.0380742,0.0245026,0.0547163,0.108143,0.0544706,0.127303,0.632093,D109
0.223409,0.0822894,0.055269,0.0964751,0.0337141,0.00773766,0.0361705,0.111766,0.069946,0.0159052,0.00761484,0.0210022,0.0356178,0.0114837,0.0361091,0.132093,0.105748,0.0434169,0.0131417,0.0390567,0.00878163,0.00970278,0.0116065,0.0623311,0.110292,0.0407148,0.0201425,0.0571113,0.112012,0.0607959,0.127426,0.606669,D109
0.198047,0.0687178,0.0485139,0.08493,0.0321788,0.00890445,0.0291083,0.0950012,0.0563744,0.0146156,0.00865881,0.0210022,0.0311963,0.0113608,0.0324859,0.122943,0.0812454,0.0340211,0.0117907,0.0325473,0.00933432,0.00890445,0.0114837,0.0632523,0.100098,0.0358634,0.0214935,0.059015,0.0974576,0.0590764,0.118091,0.797838,D109
0.204864,0.0703758,0.0407148,0.0743061,0.0303979,0.00835176,0.0329157,0.0967207,0.0619627,0.0152297,0.00865881,0.0205723,0.0322402,0.00964137,0.037153,0.122329,0.0965365,0.0361091,0.0111152,0.0319946,0.0113608,0.00865881,0.0119749,0.05662,0.110784,0.0324859,0.0211864,0.05662,0.0839474,0.0546549,0.112442,0.802628,D109
0.220339,0.0789118,0.0519528,0.086281,0.0332842,0.00915009,0.0338983,0.103046,0.0615328,0.0155981,0.0079833,0.0184844,0.0345738,0.00890445,0.0339597,0.115696,0.0927905,0.0386269,0.0128961,0.0335913,0.0106239,0.00878163,0.0102555,0.060366,0.106178,0.0385041,0.0203267,0.0564972,0.100835,0.0561287,0.115881,0.729673,D109
0.218804,0.0809998,0.0445222,0.0808155,0.0327315,0.00896586,0.0327315,0.127856,0.0712356,0.014984,0.00878163,0.0224761,0.0319332,0.011238,0.0382584,0.150393,0.106731,0.0408376,0.0130803,0.0324245,0.00896586,0.00792189,0.0100098,0.0585851,0.116802,0.0349423,0.0212479,0.0456276,0.088369,0.045382,0.115205,0.682695,D109
0.212724,0.0883075,0.0505404,0.092115,0.036846,0.00896586,0.0349423,0.112442,0.066507,0.0147998,0.00878163,0.0210636,0.035495,0.0104397,0.0359862,0.122451,0.10366,0.045382,0.0117293,0.0370302,0.0105625,0.0085974,0.00976419,0.0578482,0.115574,0.0372759,0.0218005,0.0550847,0.101879,0.0541022,0.126566,0.656288,D109
0.202591,0.0825964,0.0458733,0.0848072,0.0333456,0.00779907,0.0333456,0.103414,0.0594449,0.0139401,0.00626382,0.0199582,0.031012,0.00816753,0.0345738,0.121162,0.0866495,0.0365389,0.010931,0.0307664,0.00779907,0.0067551,0.00951855,0.0565586,0.100835,0.0335913,0.0194056,0.0552076,0.0930975,0.0515844,0.120056,0.797961,D109
0.158868,0.0697617,0.0383198,0.0799558,0.0294768,0.0171334,0.0306436,0.113056,0.0483296,0.0240113,0.0176247,0.0310734,0.0341439,0.0242569,0.0460575,0.157578,0.114038,0.0437853,0.0196512,0.0463645,0.0214935,0.0148612,0.0238885,0.0892901,0.149042,0.0565586,0.0300295,0.0683493,0.108757,0.0716654,0.13068,0.496807,D10
0.152727,0.0787276,0.0373987,0.0992999,0.025915,0.0165807,0.0295382,0.136453,0.0463645,0.0183002,0.0161508,0.0240727,0.0361705,0.0212479,0.0506632,0.148735,0.119442,0.0390567,0.0175633,0.0398551,0.0212479,0.0111766,0.0199582,0.0807541,0.197003,0.0550847,0.029354,0.0607959,0.134426,0.0741218,0.13326,0.434107,D10
0.155859,0.0780521,0.0390567,0.0970892,0.0270818,0.0173176,0.0322402,0.148551,0.0507246,0.0177475,0.0141243,0.0277573,0.0375829,0.020818,0.0536109,0.179931,0.109126,0.0353721,0.0154753,0.0397937,0.0181159,0.0111766,0.0181774,0.0865267,0.183125,0.0529354,0.0230287,0.0595063,0.11717,0.0583395,0.1211,0.45904,D10
0.15549,0.0897814,0.0393638,0.103599,0.0268976,0.0173176,0.0314419,0.118828,0.0425571,0.0173176,0.0140015,0.0251781,0.0326087,0.0211864,0.055269,0.187976,0.125522,0.0374601,0.0154753,0.040592,0.019467,0.0103169,0.0182388,0.0725252,0.163228,0.051523,0.0234586,0.0599975,0.119074,0.0619627,0.14763,0.460268,D10
0.150516,0.0790346,0.0348809,0.0967207,0.0265905,0.0154753,0.0292311,0.133505,0.0510317,0.0179931,0.0162736,0.0268362,0.0382584,0.0228445,0.0482682,0.182879,0.115819,0.0357406,0.0144313,0.0380742,0.0203267,0.00957996,0.019774,0.0872022,0.210084,0.0490052,0.0240727,0.056927,0.131602,0.063068,0.115021,0.444485,D10
0.142287,0.0722181,0.0335913,0.0940187,0.0260992,0.0160894,0.0287399,0.136514,0.0475927,0.0188529,0.0165807,0.0286785,0.0362933,0.0233972,0.0493736,0.19295,0.118644,0.0358634,0.017379,0.0379514,0.0202653,0.0117907,0.0197126,0.0969663,0.213645,0.0483911,0.0237657,0.0564972,0.113424,0.0607959,0.111766,0.455416,D10
0.14548,0.071297,0.0324859,0.0902727,0.0254237,0.016028,0.0281872,0.145542,0.0501105,0.0192827,0.0153525,0.025915,0.0337141,0.0217391,0.0475313,0.199767,0.127487,0.0326087,0.0160894,0.0346966,0.0201425,0.0108696,0.0213707,0.0903955,0.222427,0.049435,0.0230287,0.0555146,0.121715,0.0633751,0.110169,0.438099,D10
0.152051,0.067858,0.0378285,0.0807541,0.0283714,0.0168877,0.0299681,0.112319,0.0486367,0.0190985,0.0177475,0.0260378,0.0340211,0.0213093,0.0440924,0.157455,0.109248,0.0417588,0.0200197,0.0413289,0.0216777,0.0135716,0.023213,0.0880619,0.162122,0.0529968,0.0291083,0.0737534,0.119811,0.0745517,0.132584,0.507308,D10
0.140445,0.073692,0.0382584,0.0994227,0.0275731,0.0165807,0.0305208,0.133874,0.0499877,0.0188529,0.0165807,0.0267747,0.0352493,0.0210022,0.0497421,0.187915,0.103721,0.0345124,0.0168877,0.0405306,0.0189757,0.0108082,0.0200197,0.0875706,0.170597,0.0473471,0.0230287,0.0634365,0.120118,0.0623925,0.132953,0.486183,D10
0.149779,0.0738762,0.0367846,0.0887988,0.0287399,0.0176247,0.0324859,0.123987,0.045382,0.0211864,0.0175633,0.0288627,0.034451,0.0247482,0.0450749,0.161692,0.119074,0.0415131,0.0176247,0.0431712,0.020818,0.0128961,0.0208794,0.088369,0.168202,0.0536723,0.0272046,0.065463,0.11803,0.0674281,0.128777,0.481393,D10
0.213768,0.0969663,0.043294,0.109862,0.0354336,0.0204495,0.035802,0.122943,0.0619627,0.0174404,0.0140629,0.0222918,0.0376443,0.0185458,0.0619013,0.145787,0.118091,0.045382,0.0135716,0.0523827,0.0215549,0.0114837,0.0200811,0.091378,0.155736,0.0542864,0.0198968,0.0668141,0.111766,0.060366,0.126505,0.378101,D110
0.195038,0.0878163,0.0400393,0.101388,0.0341439,0.0198968,0.0330386,0.131724,0.060366,0.0198968,0.0148612,0.025915,0.0373373,0.0162736,0.0543478,0.163105,0.119135,0.0436625,0.0165193,0.0478998,0.0258536,0.0115451,0.0233358,0.0980103,0.159175,0.0538565,0.0233358,0.0674281,0.114468,0.0588922,0.120056,0.38719,D110
0.225068,0.115205,0.0488209,0.137497,0.0343896,0.0218005,0.0397323,0.133321,0.0558217,0.0186686,0.012589,0.0229059,0.039548,0.0183002,0.0681037,0.156595,0.114775,0.0459347,0.0128347,0.0484525,0.0205109,0.00951855,0.0195898,0.0809998,0.138971,0.0514616,0.0194056,0.0563744,0.10716,0.0592606,0.129575,0.342361,D110
0.210452,0.105011,0.0455048,0.137804,0.0338983,0.0192827,0.0384426,0.141059,0.0606116,0.0177475,0.0116065,0.0235814,0.0393638,0.016028,0.0639278,0.163351,0.109985,0.041636,0.0128347,0.0469172,0.0205723,0.00835176,0.0210636,0.0936502,0.14505,0.0514001,0.0175633,0.060366,0.110477,0.0604888,0.122881,0.354643,D110
0.212724,0.0940801,0.0456276,0.120056,0.0383812,0.0192827,0.0391796,0.139339,0.0674281,0.0181774,0.0152297,0.0245026,0.0414517,0.0185458,0.0597519,0.154815,0.113056,0.0412061,0.0127119,0.0472243,0.0236428,0.00902727,0.0227831,0.0918079,0.147384,0.0519528,0.017379,0.0652174,0.109678,0.0648489,0.112073,0.366986,D110
0.213522,0.106178,0.0451977,0.117907,0.0321174,0.0226603,0.0356178,0.124539,0.0597519,0.0205723,0.0137558,0.024871,0.0393024,0.0192213,0.0609187,0.163351,0.121837,0.0453206,0.0153525,0.0497421,0.0247482,0.0106853,0.0230287,0.0873864,0.139032,0.0499263,0.0205723,0.0592606,0.10366,0.0616556,0.125399,0.36846,D110
0.211742,0.0992385,0.0428028,0.107099,0.0316261,0.022169,0.0385655,0.135532,0.0621469,0.0179931,0.013633,0.0244412,0.0390567,0.0221076,0.0586465,0.160034,0.124048,0.0440309,0.0147384,0.0486367,0.0254851,0.0102555,0.0203881,0.0922992,0.138787,0.0522599,0.0209408,0.0641734,0.100897,0.0609801,0.12761,0.373188,D110
0.206338,0.103107,0.0389953,0.10409,0.032056,0.0202653,0.0343896,0.121408,0.0626996,0.0181159,0.0138787,0.0264677,0.0360477,0.0174404,0.0580324,0.15721,0.130803,0.045689,0.0138787,0.0466716,0.0246254,0.0124662,0.0218005,0.096168,0.160157,0.0560673,0.020818,0.0650946,0.106116,0.057971,0.12675,0.369934,D110
0.207873,0.111643,0.0463645,0.131295,0.0343282,0.0180545,0.0424957,0.141611,0.0580938,0.0156595,0.013633,0.0231516,0.0416974,0.0188529,0.0657087,0.166544,0.108082,0.0402235,0.0144928,0.0455662,0.0241341,0.0101326,0.0203267,0.0894129,0.143761,0.0473471,0.0191599,0.06141,0.109064,0.0658315,0.119934,0.349668,D110
0.211066,0.101756,0.0447679,0.107345,0.0335298,0.0200197,0.0359248,0.121899,0.0588922,0.0176861,0.0149226,0.0254851,0.0381356,0.0197126,0.060059,0.155551,0.125583,0.0453206,0.0130189,0.0458118,0.0236428,0.012589,0.020818,0.0939573,0.155613,0.055269,0.0193441,0.0650332,0.105932,0.0612872,0.123925,0.371653,D110
0.194731,0.167465,0.0828421,0.153095,0.031749,0.0129575,0.0319946,0.122759,0.0426185,0.0129575,0.00693933,0.0203881,0.0378285,0.0103169,0.0365389,0.145664,0.0969663,0.0662614,0.0167035,0.0284328,0.00890445,0.00693933,0.00706215,0.0340211,0.0951855,0.0280644,0.024564,0.0322402,0.142901,0.0521985,0.209838,0.444424,D111
0.198538,0.198723,0.0789732,0.176431,0.0298452,0.0178703,0.0319946,0.125338,0.034451,0.0132646,0.0079833,0.0230287,0.0332842,0.012589,0.0388725,0.152297,0.101142,0.0742447,0.0161508,0.0367232,0.00890445,0.00730779,0.00712356,0.0372759,0.0827806,0.0290469,0.0280029,0.0404078,0.130189,0.0537337,0.181344,0.397691,D111
0.200319,0.120855,0.0625154,0.130128,0.038197,0.0101941,0.0323631,0.125768,0.060059,0.0141857,0.00761484,0.018423,0.0405306,0.0085974,0.0331614,0.115267,0.133198,0.0694547,0.0140629,0.0377057,0.0111766,0.00693933,0.00884304,0.0448293,0.157639,0.0423115,0.0253623,0.040592,0.186441,0.0544706,0.178703,0.375645,D111
0.21082,0.143085,0.0724638,0.166912,0.0389953,0.0117293,0.0361091,0.149103,0.0537951,0.0151069,0.00583395,0.0195898,0.0369688,0.00970278,0.0330386,0.130373,0.120179,0.0853599,0.0160894,0.0478998,0.0101326,0.00749202,0.00755343,0.0428028,0.13633,0.0447065,0.0216163,0.040899,0.16507,0.0522599,0.139831,0.333702,D111
0.193319,0.140567,0.0697617,0.134181,0.0373987,0.0111152,0.031749,0.119565,0.0515844,0.014677,0.00792189,0.0202653,0.0341439,0.0105625,0.030705,0.142655,0.122267,0.0682265,0.0168877,0.0305822,0.012589,0.00724638,0.00810612,0.0415746,0.113547,0.0341439,0.0231516,0.0387497,0.15899,0.050479,0.188529,0.440309,D111
0.199889,0.173852,0.0677352,0.142103,0.033407,0.0140015,0.0323016,0.130435,0.0464259,0.013326,0.0067551,0.0214321,0.0340211,0.0105625,0.0337755,0.145972,0.120732,0.079096,0.0176247,0.035802,0.00847458,0.00749202,0.00761484,0.0387497,0.106485,0.0335913,0.0278187,0.0373987,0.138541,0.0523827,0.189388,0.398366,D111
0.202284,0.169369,0.0660771,0.171088,0.0354336,0.0124048,0.0331614,0.140445,0.0436011,0.0130803,0.00773766,0.0217391,0.034758,0.00865881,0.0366003,0.146524,0.122574,0.0843159,0.0176247,0.0426799,0.0102555,0.00816753,0.00712356,0.03789,0.107038,0.0370302,0.0215549,0.0421272,0.142348,0.0521985,0.162736,0.366925,D111
0.187915,0.166421,0.0776222,0.170904,0.0302137,0.0147384,0.0315033,0.132707,0.0393024,0.0113608,0.00730779,0.0203267,0.0331,0.010931,0.0362319,0.163719,0.0942643,0.0567428,0.0175018,0.0312577,0.00847458,0.00743061,0.0079833,0.0396094,0.0940187,0.0313191,0.0224146,0.036846,0.139646,0.0508475,0.184844,0.448047,D111
0.207013,0.130926,0.0687792,0.163105,0.0427413,0.00902727,0.0339597,0.13068,0.0508475,0.0124662,0.00583395,0.0188529,0.0407762,0.00951855,0.0299681,0.118767,0.115574,0.0740604,0.0165807,0.0407762,0.0106239,0.00638664,0.00755343,0.040592,0.139339,0.0439081,0.0232744,0.0434169,0.17858,0.0566814,0.161017,0.373925,D111
0.195652,0.163535,0.0817981,0.156104,0.0343896,0.0126505,0.0310734,0.117293,0.0444608,0.0129575,0.00626382,0.0201425,0.0348195,0.0098256,0.0331,0.133382,0.093773,0.0623925,0.0172562,0.0313191,0.00884304,0.00620241,0.00712356,0.0358634,0.0986858,0.0307664,0.025608,0.0342054,0.149288,0.0580324,0.206276,0.452469,D111
0.20339,0.12761,0.0528126,0.161938,0.0313191,0.0164579,0.0437853,0.132646,0.0403464,0.0105011,0.0116065,0.0163965,0.0430484,0.016028,0.067551,0.137865,0.104028,0.0432326,0.013326,0.0475313,0.0162736,0.00749202,0.0152297,0.0558831,0.144129,0.0437239,0.0173176,0.0509703,0.154385,0.0708671,0.163903,0.343957,D112
0.197249,0.13762,0.0510931,0.169921,0.0287399,0.0190371,0.0366003,0.131172,0.0372144,0.00994842,0.00951855,0.0143085,0.0352493,0.0153525,0.0684721,0.147015,0.125092,0.0472857,0.0119135,0.043294,0.0179317,0.00792189,0.012589,0.0498035,0.149103,0.0421887,0.0173176,0.0437239,0.161385,0.0647875,0.168693,0.334009,D112
0.16857,0.155244,0.0521985,0.155859,0.0236428,0.0219848,0.0310734,0.100958,0.0309506,0.013326,0.0142471,0.0227831,0.0308278,0.0187915,0.0657087,0.143699,0.0920535,0.0530582,0.0157824,0.047777,0.0181774,0.0120364,0.0181159,0.0523213,0.0911324,0.042987,0.0272046,0.0564972,0.139401,0.0722795,0.211619,0.405244,D112
0.181712,0.140015,0.0469786,0.164394,0.0249939,0.01873,0.0323631,0.11367,0.0373373,0.0120978,0.0110538,0.0195284,0.0327929,0.0177475,0.0677966,0.145419,0.101081,0.049435,0.0152911,0.0457504,0.0187915,0.00994842,0.0162736,0.0560059,0.11324,0.0402849,0.0206952,0.0549619,0.145603,0.0685335,0.19295,0.390076,D112
0.199398,0.139339,0.0494964,0.159482,0.0299067,0.0202039,0.0332228,0.120364,0.0407762,0.0122206,0.0114223,0.018423,0.0356178,0.0170106,0.0649103,0.141796,0.108634,0.0520142,0.014677,0.0468558,0.0181159,0.0085974,0.0176861,0.0561901,0.128961,0.0414517,0.0204495,0.0526898,0.140015,0.0668141,0.179808,0.359003,D112
0.201363,0.13283,0.0510317,0.148612,0.0301523,0.0206952,0.0359862,0.124785,0.0367846,0.0119749,0.0115451,0.0174404,0.0369074,0.0189757,0.0684721,0.142962,0.112564,0.0463031,0.0144928,0.043294,0.0184844,0.00792189,0.0171948,0.0520142,0.131479,0.0420044,0.0210636,0.0511545,0.143147,0.0692704,0.186072,0.358573,D112
0.196143,0.146156,0.0461189,0.169,0.0260992,0.0202039,0.0372144,0.130803,0.039241,0.0105625,0.0106239,0.0171334,0.0342054,0.017072,0.0707443,0.157578,0.114775,0.0528126,0.0123434,0.0442152,0.0153525,0.00755343,0.0137558,0.0531196,0.133874,0.0384426,0.0163965,0.0465488,0.1507,0.0595677,0.172808,0.344387,D112
0.201118,0.133628,0.0524441,0.169062,0.0302751,0.0186072,0.0404692,0.139032,0.0365389,0.00927291,0.0092115,0.0140629,0.0406534,0.0167649,0.0655244,0.126259,0.105072,0.0465488,0.0143699,0.0482068,0.0169492,0.00607959,0.0152911,0.0486981,0.142717,0.0447065,0.0203881,0.0483296,0.158376,0.0714198,0.174957,0.340518,D112
