@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.126081,0.0914042,0.0701676,0.038269,0.0566434,0.0323396,0.104643,0.0692248,0.0555992,0.0326878,0.0711754,0.0394694,0.528111,0.0617091,0.0450931,0.032111,0.0544071,0.04,0.559075,0.0722358,0.0477696,0.03602,0.0409905,0.0309683,0.181844,0.0639823,0.135606,0.0368229,0.124453,0.0349323,0.161506,0.0444095,0.120979,0.0379921,0.133227,0.0382984,0.071369,0.0396909,0.0441486,0.0242228,0.0428496,0.0223807,0.0660822,0.035915,0.0422365,0.0227143,0.0459593,0.0249616,0.0144098,0.0122012,0.0143005,0.0103916,0.014956,0.0110133,0.0140804,0.0121843,0.0153759,0.0110663,0.0155163,0.0115829,0.00277518,0.00416026,0.00236003,0.00297913,0.00243741,0.00312784,0.00293126,0.00435944,0.00248574,0.00308595,0.00253451,0.00334081,D102
0.120568,0.0892296,0.0707476,0.0374767,0.0182937,0.00982734,0.0622519,0.0220318,0.0173861,0.0107533,0.0693385,0.0383254,0.451423,0.0525901,0.0310409,0.0174499,0.0529247,0.0389133,0.583223,0.060483,0.0461604,0.0372265,0.0284157,0.014923,0.174433,0.0454673,0.13997,0.0369612,0.117708,0.0303506,0.159758,0.0640792,0.098456,0.0321468,0.149819,0.033429,0.0700848,0.0369338,0.0487567,0.0255239,0.0407128,0.0217725,0.0663916,0.0370684,0.0359955,0.0203091,0.0522051,0.0262918,0.0150227,0.0130487,0.0154688,0.0111968,0.014759,0.0110309,0.0135648,0.0118585,0.0140062,0.0098032,0.0151604,0.0117371,0.00281852,0.00427683,0.00241162,0.00307836,0.00232526,0.0030473,0.00280078,0.00425438,0.0022196,0.00272819,0.00245628,0.00337029,D102
0.101873,0.0746187,0.0563238,0.0340446,0.0479659,0.0361277,0.083368,0.0675953,0.0450411,0.0345563,0.0562861,0.0318395,0.490423,0.0686135,0.0367374,0.0286341,0.0423151,0.0318479,0.526279,0.0719458,0.0399918,0.0303195,0.0382214,0.0334386,0.15785,0.0538447,0.116739,0.0351484,0.129278,0.0332547,0.167972,0.0500554,0.13081,0.0375313,0.131315,0.0398364,0.0681971,0.0405424,0.0448848,0.0230199,0.0440673,0.0234684,0.0716561,0.0378976,0.0445249,0.0240886,0.0487942,0.0250873,0.0138717,0.0121514,0.0141211,0.0103073,0.0154211,0.0114064,0.0152582,0.0135217,0.0164117,0.0114638,0.0163246,0.0121635,0.00277089,0.00411549,0.00233062,0.00289847,0.00250361,0.00316223,0.0031368,0.00460846,0.0026199,0.00316844,0.00265897,0.00347691,D102
0.0765138,0.0362793,0.0525155,0.0255243,0.0620524,0.0283743,0.0927318,0.0621657,0.0870098,0.0385606,0.0708158,0.0406576,0.103443,0.0624819,0.0408605,0.0227967,0.0371419,0.0241703,0.110871,0.0564081,0.0643201,0.0373451,0.0455118,0.0254914,0.0561893,0.0317513,0.0286747,0.0156129,0.0249537,0.013851,0.0689974,0.0390661,0.0369131,0.0210742,0.0267617,0.0141829,0.177471,0.0379804,0.0256709,0.0138236,0.0219265,0.0141352,0.125519,0.0345989,0.0604867,0.0294253,0.0256474,0.0134439,0.053366,0.0240112,0.0170981,0.00868329,0.0145062,0.00767159,0.0339173,0.0198349,0.0216856,0.0138525,0.0199802,0.0107598,0.0097121,0.00883199,0.00418058,0.00316439,0.00348482,0.002771,0.00666284,0.00693901,0.00519665,0.00475953,0.00536806,0.00414252,D103
0.0869453,0.035742,0.0989881,0.0421911,0.0909898,0.0672624,0.0904812,0.0608409,0.0714353,0.0422441,0.0699586,0.0311316,0.0744115,0.0394842,0.0362709,0.0197073,0.0473345,0.0392115,0.0871622,0.0564227,0.048907,0.0311007,0.037274,0.0218555,0.0560602,0.050122,0.0234216,0.0129129,0.026957,0.0171344,0.0600109,0.0373133,0.0245621,0.0145211,0.0229294,0.0142793,0.164882,0.0327815,0.0231568,0.0129793,0.025012,0.0145614,0.149655,0.0347711,0.032257,0.0207149,0.0237875,0.0126723,0.0518846,0.0242478,0.016277,0.00839751,0.0158063,0.00931267,0.0416771,0.022852,0.017639,0.0109104,0.0179197,0.0101778,0.00964435,0.0092855,0.00425488,0.00337663,0.00382598,0.00321285,0.0073426,0.00750011,0.00439396,0.00376575,0.00493319,0.00401766,D103
0.103668,0.0437493,0.0727461,0.0314139,0.0697028,0.0297246,0.110882,0.0464683,0.0876582,0.0417703,0.0816093,0.0402665,0.0646009,0.0266202,0.0379693,0.0165843,0.0428357,0.023595,0.0913638,0.0561795,0.0485992,0.0280209,0.046097,0.0239734,0.0603321,0.0358038,0.0369805,0.0205392,0.0324905,0.0198539,0.0670196,0.0416312,0.0458933,0.0250522,0.0298602,0.015971,0.164632,0.0534629,0.0429288,0.038604,0.0245838,0.0145234,0.12342,0.0408545,0.0568578,0.0323696,0.0284806,0.0155967,0.048925,0.0250416,0.0211906,0.0137986,0.0150883,0.00866225,0.0339129,0.0202532,0.0219234,0.0139423,0.0190803,0.010444,0.00910872,0.00856055,0.00487088,0.00413189,0.00390612,0.00315877,0.00669966,0.00667855,0.00523406,0.00470642,0.00498024,0.00387602,D103
0.0908071,0.0496849,0.0687799,0.028167,0.065248,0.0303161,0.110749,0.0497131,0.0844101,0.0445921,0.0684363,0.030231,0.0759583,0.0295004,0.0458456,0.0230342,0.0548322,0.0195134,0.0839213,0.0537315,0.0487586,0.0274464,0.0469042,0.0222395,0.0645104,0.0348498,0.0284058,0.0157584,0.0295267,0.0163221,0.0777265,0.0447106,0.0321627,0.0183279,0.0292689,0.0161914,0.155251,0.0454647,0.030127,0.0234617,0.0301267,0.0213681,0.146948,0.0385045,0.0329163,0.0180432,0.0255192,0.0145633,0.0480003,0.0241596,0.0199006,0.0128491,0.0170678,0.0103456,0.0390987,0.0215732,0.0170323,0.0106861,0.017493,0.00986294,0.00943016,0.00914984,0.00492469,0.00415428,0.00414637,0.00341523,0.00737145,0.00714882,0.0043236,0.00360671,0.00469169,0.00378601,D103
0.0891911,0.0571562,0.0817748,0.0355941,0.0601636,0.037524,0.0838006,0.0420067,0.083283,0.0332157,0.0775621,0.0360415,0.112722,0.0520631,0.0554954,0.0344047,0.0322777,0.0161445,0.0799082,0.0435757,0.0443556,0.0298164,0.0504828,0.0294636,0.0680209,0.0395957,0.0289434,0.0159225,0.0277132,0.016796,0.0453905,0.0313713,0.0361459,0.0195684,0.0275655,0.013805,0.175083,0.0432555,0.0327812,0.0185775,0.0248339,0.0157166,0.127084,0.0387375,0.0611868,0.0308606,0.0246108,0.0139661,0.0489928,0.0228731,0.0207895,0.0113958,0.0159967,0.00863015,0.0356069,0.0210752,0.0238945,0.0146197,0.01792,0.00874169,0.00932631,0.00835138,0.00514233,0.0040754,0.00385266,0.00294822,0.00658365,0.00658784,0.00509925,0.00449667,0.00473043,0.00342695,D103
0.0768504,0.0401605,0.0537827,0.0244797,0.0598199,0.0334346,0.0817682,0.0393618,0.0598914,0.0319977,0.055173,0.0252435,0.0909109,0.0468773,0.0445022,0.0217554,0.0444921,0.0240326,0.0905357,0.0402694,0.0363277,0.0207423,0.0524613,0.0282405,0.0652811,0.0395365,0.0320082,0.0179996,0.0305872,0.0164969,0.0579998,0.0352502,0.0396901,0.0234034,0.0264809,0.0136226,0.163055,0.0427424,0.0332856,0.0208336,0.0345171,0.0285616,0.119891,0.0417946,0.0642515,0.0410938,0.0259251,0.014083,0.0506424,0.023829,0.0214094,0.0120914,0.016827,0.010691,0.033787,0.020797,0.0230927,0.0152173,0.0178495,0.00924091,0.00946301,0.00864678,0.00519427,0.0042122,0.00404841,0.0033613,0.0066424,0.0067677,0.00503514,0.00459001,0.00480202,0.00366076,D103
0.0585855,0.0328654,0.07003,0.0383134,0.106976,0.0473463,0.119628,0.0443829,0.0926899,0.0388307,0.0679487,0.0405533,0.0643011,0.0342874,0.0580821,0.0299074,0.0550277,0.0297698,0.118472,0.0553301,0.0485806,0.0287615,0.0475461,0.0240654,0.0660935,0.0438994,0.0355221,0.0190249,0.0294086,0.0181814,0.0618237,0.042016,0.0283038,0.0177849,0.0283986,0.0144765,0.159822,0.0444963,0.036191,0.0227481,0.0346009,0.0216081,0.1427,0.0378965,0.0306547,0.0193765,0.0260604,0.014501,0.0484227,0.0237765,0.0229795,0.0130623,0.0179789,0.0111545,0.0381273,0.0213864,0.0176575,0.0102908,0.0165564,0.00881413,0.00881812,0.00795226,0.00554973,0.00452309,0.00455665,0.00386477,0.00705921,0.0070812,0.00425928,0.00365932,0.0042926,0.00324193,D103
0.0554679,0.0359058,0.0519062,0.0268739,0.0997258,0.0472855,0.151903,0.0630023,0.0918477,0.0594382,0.0597009,0.0323109,0.0399828,0.0255374,0.0342929,0.0164927,0.0527653,0.0292754,0.0826,0.0515541,0.0451519,0.0274989,0.0368987,0.0132164,0.0605861,0.0325913,0.0233356,0.0120704,0.0260196,0.014354,0.0535509,0.0335701,0.034779,0.022101,0.0283653,0.0193688,0.163701,0.0340027,0.021881,0.0115486,0.0271224,0.0194767,0.121009,0.0429999,0.0585899,0.0378956,0.0257955,0.0141983,0.0526418,0.0241277,0.0156759,0.00821888,0.0148591,0.00899172,0.0341329,0.0207275,0.0223696,0.0152827,0.0186444,0.0103689,0.0100191,0.00954802,0.00421727,0.00333255,0.00372201,0.00314889,0.00676249,0.00705717,0.00509378,0.0048792,0.00526577,0.00417612,D103
0.0971261,0.0914746,0.0786619,0.0575398,0.071598,0.0370851,0.072162,0.040386,0.0690419,0.0338891,0.0848899,0.0557838,0.0871958,0.0479483,0.0523114,0.0388541,0.0580751,0.0286918,0.076243,0.0425952,0.0504611,0.0376715,0.0453466,0.0349716,0.0740354,0.0442799,0.033341,0.0283537,0.0373591,0.0218207,0.0599981,0.0375041,0.0422363,0.0258834,0.0290007,0.0208857,0.151152,0.0544421,0.0274337,0.0189941,0.0342784,0.0226877,0.13041,0.0453622,0.0559843,0.0423144,0.0300057,0.0209001,0.0480245,0.025164,0.0191981,0.0117615,0.0164626,0.0101975,0.0345228,0.0210629,0.0228365,0.0158268,0.0188943,0.0114679,0.00917377,0.00891307,0.00476621,0.00397885,0.0040066,0.00335571,0.00667391,0.00653288,0.0048821,0.00438055,0.00490995,0.0040372,D103
0.0586605,0.031242,0.0539702,0.0248924,0.0699656,0.0368629,0.0892342,0.0530284,0.0923726,0.026725,0.0576247,0.029255,0.115987,0.0478864,0.0416879,0.0239216,0.0464449,0.0248358,0.0953991,0.0549261,0.0669912,0.0362849,0.0513381,0.029339,0.0540174,0.0333835,0.0269898,0.0156045,0.0295055,0.0238334,0.0602777,0.0330697,0.0438372,0.0273561,0.0292538,0.0160897,0.172492,0.0391976,0.0254475,0.0135646,0.0228017,0.0141626,0.117324,0.0380386,0.0693976,0.0314638,0.0258447,0.0139964,0.0526987,0.0239237,0.0175013,0.00908149,0.0146098,0.00755137,0.0331339,0.0197508,0.0239965,0.0149902,0.0197566,0.0103536,0.00957608,0.00874179,0.00424929,0.00321185,0.00349351,0.00276564,0.00644336,0.0066234,0.00543814,0.00500404,0.00539915,0.00409586,D103
0.0961088,0.0372407,0.0733204,0.0359043,0.0719813,0.0337755,0.10895,0.0545149,0.0852148,0.0370121,0.0752031,0.0324386,0.0667529,0.0318959,0.0565728,0.0232083,0.0437195,0.0173668,0.0939894,0.0625954,0.041541,0.0212164,0.047734,0.0243013,0.0555773,0.0314557,0.0317341,0.0174378,0.0330009,0.018014,0.0867153,0.0655334,0.0308939,0.0177281,0.0345936,0.0184099,0.165683,0.0455337,0.0367724,0.0284852,0.0336153,0.0239106,0.157613,0.0373536,0.0294144,0.016152,0.0304601,0.0170979,0.0487499,0.0242874,0.0215648,0.0133625,0.0186839,0.0113058,0.0404707,0.0225333,0.0179168,0.0103459,0.0191662,0.0100947,0.00913768,0.00807649,0.00498327,0.0038538,0.00432792,0.00350857,0.00746657,0.00734129,0.00421352,0.00334386,0.00466404,0.00344029,D104
0.0501182,0.0286768,0.0514752,0.0244116,0.0702311,0.0339521,0.101969,0.0453527,0.0807248,0.0416797,0.0497464,0.0224733,0.0582361,0.0257209,0.0406229,0.0195517,0.0382895,0.0215885,0.0777954,0.0474742,0.0463812,0.0255702,0.0464423,0.0238648,0.0495793,0.0326941,0.0315819,0.0178685,0.0307515,0.0182926,0.0666236,0.0470415,0.0386058,0.0246019,0.0258002,0.0159097,0.161401,0.0472421,0.0417884,0.0364632,0.0229535,0.0138184,0.115868,0.0408007,0.0540553,0.0311272,0.0326084,0.0170885,0.0475891,0.0237239,0.0207853,0.0133538,0.015879,0.00884413,0.0331216,0.0200184,0.0219439,0.0143887,0.0203957,0.0107715,0.00860817,0.0072688,0.00456631,0.00352508,0.00378074,0.00289288,0.00669847,0.0068098,0.00514933,0.00469316,0.00500193,0.00358273,D104
0.0922981,0.0393974,0.0860122,0.0409316,0.0787088,0.056202,0.0814434,0.0554033,0.0549259,0.039625,0.0722055,0.0292341,0.0575131,0.0286547,0.0327917,0.0191227,0.0566023,0.0404704,0.10474,0.0616738,0.0424481,0.0264445,0.0366047,0.016987,0.047762,0.0318227,0.0213946,0.0119263,0.0324495,0.0222729,0.0740026,0.0437488,0.0257396,0.0144096,0.02567,0.0151166,0.151292,0.0318161,0.0316915,0.0185796,0.0335834,0.0188769,0.159405,0.0330011,0.0273957,0.0161418,0.0322656,0.0159011,0.0473638,0.0231322,0.0196531,0.0112141,0.0170426,0.0102192,0.0403055,0.0218709,0.0171263,0.0096035,0.0190611,0.0106936,0.00846609,0.00760412,0.00441412,0.00342912,0.00406432,0.00328023,0.00747772,0.0072784,0.00399296,0.00311286,0.00461285,0.00358324,D104
0.0575618,0.0297827,0.0586492,0.0259706,0.0576589,0.035712,0.0762883,0.0507368,0.0880501,0.0309939,0.0642981,0.0325402,0.101845,0.0394223,0.0335566,0.018588,0.0359734,0.0152928,0.0771659,0.0371474,0.0543703,0.027739,0.0445735,0.0218186,0.0467491,0.0247297,0.0266657,0.0141087,0.0216149,0.0127179,0.0634691,0.0346391,0.0312309,0.0167812,0.0249597,0.0133005,0.171813,0.0368879,0.0274007,0.0131872,0.0205292,0.0120025,0.126007,0.0342708,0.0527614,0.0259671,0.0284045,0.0146528,0.0499712,0.0225143,0.0163562,0.00794175,0.014391,0.00730809,0.0339559,0.0196038,0.020753,0.0130815,0.0213023,0.0110331,0.00867894,0.00722241,0.00372502,0.00246589,0.00320946,0.00236588,0.00646529,0.00649696,0.00494628,0.00441811,0.00510424,0.00365127,D104
0.0770416,0.0486435,0.0714472,0.0397365,0.0743488,0.0362463,0.0817733,0.0445877,0.0590429,0.0250751,0.0733053,0.0465636,0.0981937,0.0489412,0.0467348,0.0288064,0.037043,0.0220346,0.0775487,0.0373954,0.0343944,0.0173866,0.0464631,0.0352855,0.0643395,0.0356919,0.0248716,0.0123802,0.0327875,0.0188596,0.0666632,0.0375869,0.0330168,0.0190036,0.0285594,0.0151894,0.184061,0.0350374,0.027472,0.0133901,0.0385803,0.023413,0.138991,0.0371227,0.0324063,0.0196325,0.0280937,0.0152504,0.0530133,0.0247871,0.0204498,0.0100976,0.0189365,0.0122342,0.0393538,0.0228926,0.0182789,0.0109589,0.0194495,0.0106912,0.00942218,0.00799525,0.00480596,0.00339722,0.00446859,0.00389368,0.00723828,0.00722549,0.00434441,0.00361966,0.00468348,0.00343917,D104
0.0950926,0.0628807,0.0682299,0.0436045,0.0510692,0.0257531,0.0553326,0.0248822,0.0500422,0.0252218,0.0690851,0.039186,0.097046,0.0522874,0.0536225,0.0260927,0.053564,0.0230727,0.0809071,0.0379456,0.0408463,0.027129,0.0457308,0.0266105,0.0749467,0.0358677,0.0324916,0.0254911,0.037192,0.0245465,0.0838647,0.0461348,0.035475,0.0243025,0.0272727,0.0187654,0.153637,0.0629395,0.0304761,0.0177578,0.0379493,0.025287,0.1383,0.0392543,0.0414241,0.0315905,0.0334623,0.023146,0.0474338,0.0252808,0.020863,0.0124579,0.018155,0.0114196,0.0363869,0.0213011,0.0203081,0.0132304,0.0221999,0.0145184,0.00850511,0.00742348,0.00468992,0.00362142,0.00428044,0.00357665,0.00702046,0.00686258,0.00456248,0.00383252,0.00497773,0.0039174,D104
0.0717962,0.0337796,0.0702899,0.0352858,0.0676529,0.0280806,0.0650395,0.0297049,0.0684196,0.0382875,0.0675509,0.0408522,0.0808913,0.0416676,0.0374089,0.0209969,0.0371488,0.0196882,0.0689797,0.0388817,0.0487045,0.0246047,0.0421033,0.0206059,0.0649334,0.0365828,0.0283145,0.0138616,0.029037,0.0187627,0.0587896,0.0404613,0.0437024,0.0236031,0.0283667,0.0172778,0.178189,0.0416424,0.0314267,0.0163614,0.0285798,0.017646,0.121347,0.0419625,0.0648329,0.0342412,0.0287388,0.015447,0.0500523,0.023551,0.0200647,0.0103839,0.0174527,0.00980872,0.032833,0.0201295,0.0242013,0.0150176,0.0216591,0.0103818,0.00911762,0.00757715,0.00454819,0.00322927,0.00372497,0.00283449,0.00627724,0.00616927,0.00504066,0.00436564,0.00503047,0.00356459,D104
0.0836535,0.0426703,0.065474,0.0255273,0.0702354,0.038514,0.060669,0.0369322,0.0473141,0.021557,0.0716053,0.0345793,0.114667,0.0482136,0.0420419,0.0207787,0.0416607,0.0259051,0.078762,0.0296417,0.0305902,0.0205104,0.038294,0.0164977,0.0715833,0.0429013,0.0301719,0.0167927,0.0303483,0.0207121,0.0757087,0.0387329,0.0312473,0.0176603,0.0252819,0.0144397,0.166352,0.0499032,0.0397866,0.0316538,0.0349599,0.021013,0.14597,0.0346653,0.0319179,0.0195617,0.0293142,0.0150314,0.0484688,0.0241646,0.0226777,0.0141778,0.0186716,0.0109085,0.038495,0.021592,0.0184731,0.0112492,0.0198715,0.0107432,0.00876603,0.00744189,0.00497051,0.00382124,0.00441981,0.0035925,0.00703674,0.00685915,0.00430172,0.00347105,0.00460407,0.003314,D104
0.0750956,0.0407669,0.0663759,0.0263007,0.0753511,0.0361678,0.105262,0.0447142,0.0780589,0.0383914,0.067926,0.0292922,0.0630852,0.0317701,0.0364211,0.0189737,0.0394039,0.0192826,0.0723,0.0367265,0.0439776,0.0236998,0.04639,0.0229847,0.0664425,0.0359957,0.026996,0.0169083,0.0245892,0.0143141,0.0491511,0.0308994,0.0267048,0.0202106,0.0247695,0.0120694,0.164686,0.041504,0.033029,0.0219478,0.034041,0.0259473,0.126678,0.0344464,0.034043,0.0235656,0.0332222,0.0172157,0.0490657,0.0232309,0.0191933,0.0113568,0.0177502,0.0114778,0.0357008,0.0216306,0.0176921,0.011301,0.0200224,0.01129,0.00888197,0.00741101,0.00444439,0.00330274,0.00405068,0.00347278,0.00659532,0.00681876,0.00417522,0.00365516,0.00475985,0.00356558,D104
0.0659574,0.0392866,0.0606545,0.032119,0.0727314,0.0316668,0.111239,0.0471568,0.0796954,0.0417625,0.054839,0.0358825,0.0749714,0.028142,0.044262,0.018721,0.0454895,0.0194721,0.0693634,0.0415358,0.0567083,0.022662,0.0381531,0.0175191,0.0636423,0.0317274,0.0334272,0.0194046,0.0331011,0.0190525,0.0841227,0.0527219,0.0337308,0.0194371,0.0350057,0.0188107,0.15628,0.0479878,0.0378275,0.0299421,0.0356863,0.0248638,0.153292,0.0391392,0.0303008,0.0162303,0.0311202,0.0162218,0.0483474,0.0247767,0.0226417,0.0144266,0.0190963,0.011571,0.0395307,0.0219221,0.0178634,0.010669,0.0204564,0.0110246,0.00921807,0.00805354,0.00500976,0.00389866,0.00440344,0.00359214,0.00729725,0.0071336,0.00424435,0.00335456,0.00486057,0.00360296,D104
0.0364336,0.0148588,0.0286074,0.0146649,0.132062,0.0424945,0.207905,0.0810398,0.11957,0.0413813,0.0231929,0.0118977,0.0287839,0.0162775,0.0205757,0.00964084,0.0324057,0.0180236,0.182177,0.0696494,0.0292376,0.0137895,0.0167286,0.00881099,0.0206385,0.0127164,0.0139801,0.00727934,0.0236611,0.0109921,0.0741193,0.0517866,0.0190005,0.00955381,0.011994,0.00710267,0.0127404,0.00685416,0.00809989,0.00583365,0.0126888,0.00657127,0.0453032,0.0237007,0.00972866,0.00586606,0.0070983,0.00560453,0.00763841,0.00527664,0.00423435,0.0032723,0.00573858,0.00356794,0.023925,0.014333,0.00499024,0.00317848,0.00448181,0.00396201,0.00605453,0.00380816,0.0027912,0.00211448,0.00488287,0.00220555,0.0404995,0.0134985,0.00343163,0.00173561,0.00268935,0.00201453,D105
0.0292017,0.0126179,0.0255898,0.0124852,0.0599973,0.0283895,0.0963366,0.0462652,0.0595483,0.0317263,0.027183,0.0175174,0.0356951,0.0187941,0.0183522,0.0101339,0.0332521,0.0145041,0.174379,0.0520828,0.0265649,0.0146401,0.0200072,0.00928722,0.0240469,0.0127336,0.0143717,0.00710753,0.0181921,0.00885261,0.0673896,0.0314711,0.0174687,0.00870481,0.0124362,0.00756253,0.0181646,0.0104325,0.0090376,0.00596733,0.0114269,0.00621698,0.0413228,0.020967,0.00949769,0.0050014,0.00692011,0.00472898,0.011108,0.00748452,0.00527187,0.00384474,0.00562884,0.00299116,0.0238139,0.012863,0.00468394,0.00259383,0.00404301,0.00285644,0.00649293,0.00426258,0.00301769,0.00213607,0.00467073,0.00208759,0.0417219,0.012627,0.00346097,0.00168562,0.0028509,0.00188612,D105
0.0315558,0.0135464,0.0369476,0.0192457,0.209396,0.0427874,0.332847,0.0584401,0.198717,0.0369095,0.0314063,0.0162272,0.0308014,0.0131452,0.0284387,0.0146958,0.0482215,0.0226356,0.202825,0.107593,0.0426508,0.0213047,0.0230573,0.0114167,0.0217578,0.0106773,0.0133152,0.00831133,0.0276074,0.0161241,0.143115,0.0853877,0.0231311,0.0138627,0.0120129,0.00668408,0.0113675,0.00652443,0.00760694,0.00487698,0.0134833,0.00969518,0.0593362,0.0535259,0.011426,0.00719147,0.00615541,0.00380425,0.00681488,0.00429357,0.00481208,0.00329678,0.00608509,0.00362316,0.03056,0.0161732,0.00525749,0.00301054,0.00417415,0.00239915,0.00563202,0.00429561,0.0030972,0.0022246,0.00410286,0.00204118,0.0351328,0.0168179,0.00352896,0.00182068,0.00285445,0.00177491,D105
0.042693,0.0234638,0.0328798,0.0185351,0.160981,0.0691973,0.260844,0.119502,0.156694,0.0656253,0.0361583,0.0216421,0.0239441,0.0121368,0.0184958,0.009714,0.0457652,0.0205922,0.248404,0.124497,0.0362978,0.0184793,0.0175298,0.008778,0.0197429,0.0114838,0.0108902,0.00585535,0.0265003,0.0144888,0.127739,0.0751467,0.0223945,0.0111628,0.0106583,0.00614938,0.0153614,0.00938205,0.00863429,0.00593502,0.0117577,0.00739753,0.0440229,0.0261542,0.0113159,0.00645597,0.00789411,0.00522443,0.0102386,0.00714782,0.00629463,0.0045589,0.00583857,0.0033671,0.0248638,0.0144629,0.0053113,0.00304825,0.00591106,0.00442834,0.00646615,0.0052118,0.00366176,0.00260587,0.0040535,0.00208287,0.0354146,0.0157671,0.00355356,0.00183422,0.00359951,0.00250299,D105
0.0319625,0.012725,0.0230872,0.0115846,0.108005,0.0346531,0.19226,0.0507637,0.0990261,0.0324055,0.0277416,0.0135389,0.0239443,0.0133596,0.0153372,0.00643232,0.0306464,0.013356,0.158245,0.0526025,0.0268902,0.0119666,0.0155372,0.00659612,0.0159383,0.0100402,0.0120597,0.00527301,0.0255824,0.012548,0.10885,0.0478674,0.0184364,0.00884688,0.0105011,0.00572355,0.0122314,0.00650784,0.00664136,0.00359954,0.0137512,0.00677986,0.0475344,0.022327,0.00978034,0.00526616,0.00582255,0.00304856,0.00693156,0.00451724,0.00375676,0.0025037,0.00579569,0.00358127,0.0244506,0.0140025,0.00463266,0.00281007,0.00327517,0.00188101,0.00566361,0.00377388,0.00243247,0.00164905,0.004948,0.00224797,0.0362617,0.014456,0.00318299,0.00153816,0.00220025,0.00127161,D105
0.0273106,0.0141035,0.0281169,0.0117586,0.101177,0.040621,0.189407,0.0544308,0.0899285,0.0329398,0.0257346,0.013373,0.0246425,0.0125367,0.0235968,0.0120568,0.038976,0.0169866,0.160216,0.0704981,0.0315711,0.0119172,0.0218338,0.0134074,0.0192276,0.0104362,0.0139996,0.00743485,0.0269469,0.0129394,0.122819,0.0547295,0.020918,0.012973,0.0123087,0.0067606,0.0122214,0.00708964,0.00745809,0.00441268,0.0153701,0.00797383,0.0498304,0.0271138,0.0103352,0.00595801,0.00696306,0.00440311,0.00816359,0.00526363,0.00457049,0.00312876,0.00645355,0.00416058,0.023949,0.0140311,0.00522785,0.00338726,0.00425105,0.00292493,0.00537377,0.00344589,0.0027833,0.00189448,0.00492491,0.00234458,0.0360166,0.0149441,0.00325216,0.00159379,0.00265759,0.00168541,D105
